REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
util.linalg.RectangularMatrix	RectangularMatrix(int,int)	Matrix()	util.linalg.Matrix	SOURCE
util.linalg.RectangularMatrix	RectangularMatrix(Array[])	Matrix()	util.linalg.Matrix	SOURCE
util.linalg.RectangularMatrix	RectangularMatrix(util.linalg.Matrix)	Matrix()	util.linalg.Matrix	SOURCE
util.linalg.RectangularMatrix	RectangularMatrix(util.linalg.Matrix)	m()	util.linalg.Matrix	SOURCE
util.linalg.RectangularMatrix	RectangularMatrix(util.linalg.Matrix)	n()	util.linalg.Matrix	SOURCE
util.linalg.RectangularMatrix	RectangularMatrix(util.linalg.Matrix)	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.RectangularMatrix	eye(int)	eye(int,int)	util.linalg.RectangularMatrix	SOURCE
util.linalg.RectangularMatrix	eye(int,int)	RectangularMatrix(Array[])	util.linalg.RectangularMatrix	SOURCE
util.linalg.RectangularMatrix	diag(util.linalg.Matrix[])	m()	util.linalg.Matrix	SOURCE
util.linalg.RectangularMatrix	diag(util.linalg.Matrix[])	n()	util.linalg.Matrix	SOURCE
util.linalg.RectangularMatrix	diag(util.linalg.Matrix[])	RectangularMatrix(int,int)	util.linalg.RectangularMatrix	SOURCE
util.linalg.RectangularMatrix	diag(util.linalg.Matrix[])	set(int,int,util.linalg.Matrix)	util.linalg.Matrix	SOURCE
util.linalg.RectangularMatrix	diag(util.linalg.Matrix[])	m()	util.linalg.Matrix	SOURCE
util.linalg.RectangularMatrix	diag(util.linalg.Matrix[])	n()	util.linalg.Matrix	SOURCE
util.linalg.RectangularMatrix	ones(int)	ones(int,int)	util.linalg.RectangularMatrix	SOURCE
util.linalg.RectangularMatrix	ones(int,int)	RectangularMatrix(Array[])	util.linalg.RectangularMatrix	SOURCE
util.linalg.RectangularMatrix	random(int)	random(int,int)	util.linalg.RectangularMatrix	SOURCE
util.linalg.RectangularMatrix	random(int,int)	nextDouble()	java.util.Random	SOURCE
util.linalg.RectangularMatrix	random(int,int)	RectangularMatrix(Array[])	util.linalg.RectangularMatrix	SOURCE
util.linalg.RectangularMatrix	columns(util.linalg.Vector[])	RectangularMatrix(int,int)	util.linalg.RectangularMatrix	SOURCE
util.linalg.RectangularMatrix	columns(util.linalg.Vector[])	size()	util.linalg.Vector	SOURCE
util.linalg.RectangularMatrix	columns(util.linalg.Vector[])	setColumn(int,util.linalg.Vector)	util.linalg.Matrix	SOURCE
util.linalg.RectangularMatrix	rows(util.linalg.Vector[])	RectangularMatrix(int,int)	util.linalg.RectangularMatrix	SOURCE
util.linalg.RectangularMatrix	rows(util.linalg.Vector[])	size()	util.linalg.Vector	SOURCE
util.linalg.RectangularMatrix	rows(util.linalg.Vector[])	setRow(int,util.linalg.Vector)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	get(int,int,int,int)	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	get(int,int,int,int)	RectangularMatrix(Array[])	util.linalg.RectangularMatrix	SOURCE
util.linalg.Matrix	set(int,int,util.linalg.Matrix)	m()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	set(int,int,util.linalg.Matrix)	n()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	set(int,int,util.linalg.Matrix)	set(int,int,double)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	set(int,int,util.linalg.Matrix)	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	transpose()	n()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	transpose()	m()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	transpose()	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	transpose()	RectangularMatrix(Array[])	util.linalg.RectangularMatrix	SOURCE
util.linalg.Matrix	getColumn(int)	m()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	getColumn(int)	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	getColumn(int)	DenseVector(double[])	util.linalg.DenseVector	SOURCE
util.linalg.Matrix	setColumn(int,util.linalg.Vector)	size()	util.linalg.Vector	SOURCE
util.linalg.Matrix	setColumn(int,util.linalg.Vector)	set(int,int,double)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	setColumn(int,util.linalg.Vector)	get(int)	util.linalg.Vector	SOURCE
util.linalg.Matrix	getRow(int)	n()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	getRow(int)	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	getRow(int)	DenseVector(double[])	util.linalg.DenseVector	SOURCE
util.linalg.Matrix	setRow(int,util.linalg.Vector)	size()	util.linalg.Vector	SOURCE
util.linalg.Matrix	setRow(int,util.linalg.Vector)	set(int,int,double)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	setRow(int,util.linalg.Vector)	get(int)	util.linalg.Vector	SOURCE
util.linalg.Matrix	times(util.linalg.Matrix)	m()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	times(util.linalg.Matrix)	n()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	times(util.linalg.Matrix)	n()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	times(util.linalg.Matrix)	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	times(util.linalg.Matrix)	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	times(util.linalg.Matrix)	RectangularMatrix(Array[])	util.linalg.RectangularMatrix	SOURCE
util.linalg.Matrix	times(util.linalg.Vector)	m()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	times(util.linalg.Vector)	n()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	times(util.linalg.Vector)	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	times(util.linalg.Vector)	get(int)	util.linalg.Vector	SOURCE
util.linalg.Matrix	times(util.linalg.Vector)	DenseVector(double[])	util.linalg.DenseVector	SOURCE
util.linalg.Matrix	times(double)	copy()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	times(double)	timesEquals(double)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	timesEquals(double)	m()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	timesEquals(double)	n()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	timesEquals(double)	set(int,int,double)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	timesEquals(double)	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	plus(util.linalg.Matrix)	m()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	plus(util.linalg.Matrix)	n()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	plus(util.linalg.Matrix)	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	plus(util.linalg.Matrix)	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	plus(util.linalg.Matrix)	RectangularMatrix(Array[])	util.linalg.RectangularMatrix	SOURCE
util.linalg.Matrix	plusEquals(util.linalg.Matrix)	m()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	plusEquals(util.linalg.Matrix)	n()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	plusEquals(util.linalg.Matrix)	set(int,int,double)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	plusEquals(util.linalg.Matrix)	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	plusEquals(util.linalg.Matrix)	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	minus(util.linalg.Matrix)	m()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	minus(util.linalg.Matrix)	n()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	minus(util.linalg.Matrix)	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	minus(util.linalg.Matrix)	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	minus(util.linalg.Matrix)	RectangularMatrix(Array[])	util.linalg.RectangularMatrix	SOURCE
util.linalg.Matrix	minusEquals(util.linalg.Matrix)	m()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	minusEquals(util.linalg.Matrix)	n()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	minusEquals(util.linalg.Matrix)	set(int,int,double)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	minusEquals(util.linalg.Matrix)	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	minusEquals(util.linalg.Matrix)	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	copy()	m()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	copy()	n()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	copy()	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.Matrix	copy()	RectangularMatrix(Array[])	util.linalg.RectangularMatrix	SOURCE
util.linalg.Matrix	toString()	DecimalFormat(java.lang.String)	java.text.DecimalFormat	SOURCE
util.linalg.Matrix	toString()	m()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	toString()	n()	util.linalg.Matrix	SOURCE
util.linalg.Matrix	toString()	format(double)	java.text.NumberFormat	SOURCE
util.linalg.Matrix	toString()	get(int,int)	util.linalg.Matrix	SOURCE
util.linalg.Vector	get(int,int)	get(int)	util.linalg.Vector	SOURCE
util.linalg.Vector	get(int,int)	DenseVector(double[])	util.linalg.DenseVector	SOURCE
util.linalg.Vector	set(int,util.linalg.Vector)	size()	util.linalg.Vector	SOURCE
util.linalg.Vector	set(int,util.linalg.Vector)	set(int,double)	util.linalg.Vector	SOURCE
util.linalg.Vector	set(int,util.linalg.Vector)	get(int)	util.linalg.Vector	SOURCE
util.linalg.Vector	remove(int)	size()	util.linalg.Vector	SOURCE
util.linalg.Vector	remove(int)	get(int)	util.linalg.Vector	SOURCE
util.linalg.Vector	remove(int)	size()	util.linalg.Vector	SOURCE
